file_name,label,frame_count,width,height,fps,duration,bitrate
video_128.mp4,Fake,212,640,480,30,12,1411
video_129.mp4,Real,445,640,480,30,13,1034
video_130.mp4,Fake,213,640,480,30,14,525
video_131.mp4,Real,363,640,480,30,8,518
video_132.mp4,Fake,370,640,480,30,7,791
video_133.mp4,Real,412,640,480,30,10,1615
video_134.mp4,Fake,134,640,480,30,12,1766
video_135.mp4,Real,465,640,480,30,15,967
video_136.mp4,Fake,220,640,480,30,6,1439
video_137.mp4,Real,170,640,480,30,10,541
video_138.mp4,Fake,283,640,480,30,15,1332
video_139.mp4,Real,240,640,480,30,8,877
video_140.mp4,Fake,447,640,480,30,13,1828
video_141.mp4,Real,268,640,480,30,7,1610
video_142.mp4,Fake,478,640,480,30,5,666
video_143.mp4,Real,327,640,480,30,12,1900
video_144.mp4,Fake,254,640,480,30,6,1798
video_145.mp4,Real,189,640,480,30,7,583
video_146.mp4,Fake,323,640,480,30,14,1493
video_147.mp4,Real,332,640,480,30,5,812
video_148.mp4,Fake,485,640,480,30,13,1307
video_149.mp4,Real,135,640,480,30,14,1970
video_150.mp4,Fake,117,640,480,30,14,1980
video_151.mp4,Real,436,640,480,30,11,662
video_152.mp4,Fake,363,640,480,30,7,598
video_153.mp4,Real,162,640,480,30,6,996
video_154.mp4,Fake,422,640,480,30,15,1224
video_155.mp4,Real,262,640,480,30,7,1768
video_156.mp4,Fake,270,640,480,30,5,1169
video_157.mp4,Real,317,640,480,30,8,1292
video_158.mp4,Fake,163,640,480,30,11,870
video_159.mp4,Real,397,640,480,30,9,1151
video_160.mp4,Fake,256,640,480,30,11,939
video_161.mp4,Real,497,640,480,30,14,1517
video_162.mp4,Fake,358,640,480,30,5,1895
video_163.mp4,Real,309,640,480,30,15,1217
video_164.mp4,Fake,287,640,480,30,5,1338
video_165.mp4,Real,352,640,480,30,8,595
video_166.mp4,Fake,358,640,480,30,9,698
video_167.mp4,Real,242,640,480,30,9,1608
video_168.mp4,Fake,192,640,480,30,10,747
video_169.mp4,Real,115,640,480,30,11,743
video_170.mp4,Fake,270,640,480,30,7,1864
video_171.mp4,Real,129,640,480,30,8,1703
video_172.mp4,Fake,216,640,480,30,11,1654
video_173.mp4,Real,335,640,480,30,8,1084
video_174.mp4,Fake,455,640,480,30,14,1079
video_175.mp4,Real,150,640,480,30,6,827
video_176.mp4,Fake,209,640,480,30,7,1868
video_177.mp4,Real,114,640,480,30,10,694
video_178.mp4,Fake,329,640,480,30,6,1703
video_179.mp4,Real,160,640,480,30,10,977
video_180.mp4,Fake,172,640,480,30,8,1904
video_181.mp4,Real,413,640,480,30,7,1055
video_182.mp4,Fake,201,640,480,30,7,893
video_183.mp4,Real,187,640,480,30,15,1719
video_184.mp4,Fake,392,640,480,30,10,906
video_185.mp4,Real,427,640,480,30,6,1167
video_186.mp4,Fake,407,640,480,30,10,1555
video_187.mp4,Real,136,640,480,30,9,1475
video_188.mp4,Fake,407,640,480,30,13,1076
video_189.mp4,Real,411,640,480,30,5,1924
video_190.mp4,Fake,205,640,480,30,13,607
video_191.mp4,Real,295,640,480,30,15,1557
video_192.mp4,Fake,461,640,480,30,11,1128
video_193.mp4,Real,487,640,480,30,10,1842
video_194.mp4,Fake,448,640,480,30,10,1853
video_195.mp4,Real,157,640,480,30,9,1042
video_196.mp4,Fake,421,640,480,30,15,1154
video_197.mp4,Real,146,640,480,30,8,1996
video_198.mp4,Fake,113,640,480,30,10,1899
video_199.mp4,Real,373,640,480,30,9,1509
video_200.mp4,Fake,468,640,480,30,11,1088
video_201.mp4,Real,303,640,480,30,7,595
video_202.mp4,Fake,111,640,480,30,11,1318
video_203.mp4,Real,150,640,480,30,12,1508
video_204.mp4,Fake,414,640,480,30,10,1340
video_205.mp4,Real,387,640,480,30,11,500
video_206.mp4,Fake,142,640,480,30,10,1498
video_207.mp4,Real,231,640,480,30,15,752
video_208.mp4,Fake,237,640,480,30,5,1677
video_209.mp4,Real,460,640,480,30,14,1738
video_210.mp4,Fake,156,640,480,30,8,1667
video_211.mp4,Real,127,640,480,30,11,798
video_212.mp4,Fake,306,640,480,30,5,837
video_213.mp4,Real,249,640,480,30,12,1129
video_214.mp4,Fake,439,640,480,30,13,1212
video_215.mp4,Real,450,640,480,30,14,1716
video_216.mp4,Fake,387,640,480,30,14,1084
video_217.mp4,Real,295,640,480,30,14,521
video_218.mp4,Fake,484,640,480,30,6,1327
video_219.mp4,Real,389,640,480,30,5,1496
video_220.mp4,Fake,453,640,480,30,15,1277
video_221.mp4,Real,308,640,480,30,12,799
video_222.mp4,Fake,161,640,480,30,15,1941
video_223.mp4,Real,124,640,480,30,14,1533
video_224.mp4,Fake,213,640,480,30,9,1784
video_225.mp4,Real,224,640,480,30,11,701
video_226.mp4,Fake,307,640,480,30,6,1035
video_227.mp4,Real,355,640,480,30,9,1691
video_228.mp4,Fake,203,640,480,30,9,1507
video_229.mp4,Real,445,640,480,30,14,1091
video_230.mp4,Fake,282,640,480,30,5,751
video_231.mp4,Real,207,640,480,30,14,730
video_232.mp4,Fake,404,640,480,30,13,1930
video_233.mp4,Real,484,640,480,30,11,1964
video_234.mp4,Fake,470,640,480,30,15,1950
video_235.mp4,Real,342,640,480,30,13,1119
video_236.mp4,Fake,408,640,480,30,12,660
video_237.mp4,Real,388,640,480,30,11,1465
video_238.mp4,Fake,227,640,480,30,7,1410
video_239.mp4,Real,187,640,480,30,8,1295
video_240.mp4,Fake,284,640,480,30,6,1246
video_241.mp4,Real,306,640,480,30,9,1592
video_242.mp4,Fake,133,640,480,30,6,1788
video_243.mp4,Real,418,640,480,30,5,895
video_244.mp4,Fake,249,640,480,30,14,1536
video_245.mp4,Real,439,640,480,30,8,1772
video_246.mp4,Fake,251,640,480,30,14,1517
video_247.mp4,Real,434,640,480,30,8,1705
video_248.mp4,Fake,293,640,480,30,5,1194
video_249.mp4,Real,466,640,480,30,6,988
video_250.mp4,Fake,364,640,480,30,5,1522
video_251.mp4,Real,461,640,480,30,15,1257
video_252.mp4,Fake,380,640,480,30,6,1409
video_253.mp4,Real,134,640,480,30,7,1749
video_254.mp4,Fake,289,640,480,30,5,1648
video_255.mp4,Real,459,640,480,30,10,1417
video_256.mp4,Fake,263,640,480,30,8,779
video_257.mp4,Real,407,640,480,30,15,1127
video_258.mp4,Fake,141,640,480,30,14,935
video_259.mp4,Real,435,640,480,30,10,1855
video_260.mp4,Fake,286,640,480,30,9,1330
video_261.mp4,Real,279,640,480,30,13,1670
video_262.mp4,Fake,139,640,480,30,5,1800
video_263.mp4,Real,245,640,480,30,10,850
video_264.mp4,Fake,108,640,480,30,7,672
video_265.mp4,Real,183,640,480,30,11,824
video_266.mp4,Fake,195,640,480,30,15,903
video_267.mp4,Real,186,640,480,30,15,1474
video_268.mp4,Fake,255,640,480,30,13,1170
video_269.mp4,Real,371,640,480,30,9,1660
video_270.mp4,Fake,412,640,480,30,15,1137
video_271.mp4,Real,323,640,480,30,6,617
video_272.mp4,Fake,458,640,480,30,11,1135
video_273.mp4,Real,398,640,480,30,11,1688
video_274.mp4,Fake,454,640,480,30,12,1539
video_275.mp4,Real,455,640,480,30,6,661
video_276.mp4,Fake,367,640,480,30,15,1765
video_277.mp4,Real,275,640,480,30,8,1466
video_278.mp4,Fake,119,640,480,30,6,1717
video_279.mp4,Real,400,640,480,30,5,1502
video_280.mp4,Fake,194,640,480,30,14,906
video_281.mp4,Real,318,640,480,30,14,1816
video_282.mp4,Fake,147,640,480,30,15,1875
video_283.mp4,Real,149,640,480,30,8,1594
video_284.mp4,Fake,319,640,480,30,5,1447
video_285.mp4,Real,318,640,480,30,8,1796
video_286.mp4,Fake,304,640,480,30,15,1607
video_287.mp4,Real,481,640,480,30,13,559
video_288.mp4,Fake,461,640,480,30,6,726
video_289.mp4,Real,384,640,480,30,11,1556
video_290.mp4,Fake,204,640,480,30,8,1671
video_291.mp4,Real,311,640,480,30,8,760
video_292.mp4,Fake,484,640,480,30,6,845
video_293.mp4,Real,298,640,480,30,13,697
video_294.mp4,Fake,229,640,480,30,13,1522
video_295.mp4,Real,224,640,480,30,14,1902
video_296.mp4,Fake,133,640,480,30,13,1030
video_297.mp4,Real,108,640,480,30,12,1660
video_298.mp4,Fake,383,640,480,30,7,733
video_299.mp4,Real,323,640,480,30,10,1115
video_300.mp4,Fake,209,640,480,30,5,850
video_301.mp4,Real,408,640,480,30,11,1475
video_302.mp4,Fake,208,640,480,30,12,962
video_303.mp4,Real,168,640,480,30,13,1179
video_304.mp4,Fake,444,640,480,30,7,1427
video_305.mp4,Real,456,640,480,30,13,1065
video_306.mp4,Fake,364,640,480,30,7,559
video_307.mp4,Real,322,640,480,30,7,1208
video_308.mp4,Fake,425,640,480,30,14,1615
video_309.mp4,Real,368,640,480,30,10,1216
video_310.mp4,Fake,196,640,480,30,8,959
video_311.mp4,Real,432,640,480,30,11,1981
video_312.mp4,Fake,373,640,480,30,5,522
video_313.mp4,Real,124,640,480,30,11,1227
video_314.mp4,Fake,122,640,480,30,11,981
video_315.mp4,Real,329,640,480,30,9,1099
video_316.mp4,Fake,355,640,480,30,8,1717
video_317.mp4,Real,436,640,480,30,10,885
video_318.mp4,Fake,418,640,480,30,10,528
video_319.mp4,Real,382,640,480,30,11,1402
video_320.mp4,Fake,280,640,480,30,14,1470
video_321.mp4,Real,400,640,480,30,15,1220
video_322.mp4,Fake,244,640,480,30,9,1564
video_323.mp4,Real,254,640,480,30,10,642
video_324.mp4,Fake,451,640,480,30,14,1196
video_325.mp4,Real,155,640,480,30,15,866
video_326.mp4,Fake,469,640,480,30,10,1747
video_327.mp4,Real,343,640,480,30,13,939
video_328.mp4,Fake,484,640,480,30,14,1417
video_329.mp4,Real,178,640,480,30,14,1074
video_330.mp4,Fake,219,640,480,30,11,1559
video_331.mp4,Real,132,640,480,30,11,1746
video_332.mp4,Fake,334,640,480,30,13,656
video_333.mp4,Real,122,640,480,30,14,980
video_334.mp4,Fake,206,640,480,30,6,1583
video_335.mp4,Real,238,640,480,30,6,1690
video_336.mp4,Fake,384,640,480,30,9,1561
video_337.mp4,Real,364,640,480,30,8,806
video_338.mp4,Fake,312,640,480,30,15,1743
video_339.mp4,Real,101,640,480,30,13,944
video_340.mp4,Fake,171,640,480,30,13,654
video_341.mp4,Real,460,640,480,30,12,1650
video_342.mp4,Fake,394,640,480,30,13,1777
video_343.mp4,Real,155,640,480,30,9,1095
video_344.mp4,Fake,407,640,480,30,11,1393
video_345.mp4,Real,334,640,480,30,8,1909
video_346.mp4,Fake,477,640,480,30,9,1803
video_347.mp4,Real,378,640,480,30,13,788
video_348.mp4,Fake,205,640,480,30,6,1804
video_349.mp4,Real,313,640,480,30,11,1852
video_350.mp4,Fake,349,640,480,30,9,637
video_351.mp4,Real,127,640,480,30,6,1545
video_352.mp4,Fake,196,640,480,30,15,1309
video_353.mp4,Real,393,640,480,30,14,1232
video_354.mp4,Fake,158,640,480,30,6,985
video_355.mp4,Real,318,640,480,30,6,621
video_356.mp4,Fake,119,640,480,30,8,1771
video_357.mp4,Real,224,640,480,30,14,644
video_358.mp4,Fake,385,640,480,30,10,1377
video_359.mp4,Real,403,640,480,30,14,828
video_360.mp4,Fake,258,640,480,30,7,1596
video_361.mp4,Real,174,640,480,30,5,616
video_362.mp4,Fake,338,640,480,30,12,1903
video_363.mp4,Real,150,640,480,30,9,1261
video_364.mp4,Fake,282,640,480,30,7,1242
video_365.mp4,Real,161,640,480,30,15,729
video_366.mp4,Fake,101,640,480,30,15,553
video_367.mp4,Real,454,640,480,30,5,629
video_368.mp4,Fake,309,640,480,30,11,1034
video_369.mp4,Real,379,640,480,30,13,1177
video_370.mp4,Fake,429,640,480,30,7,1324
video_371.mp4,Real,318,640,480,30,14,1756
video_372.mp4,Fake,376,640,480,30,9,1935
video_373.mp4,Real,181,640,480,30,13,1127
video_374.mp4,Fake,466,640,480,30,10,905
video_375.mp4,Real,320,640,480,30,13,1379
video_376.mp4,Fake,442,640,480,30,15,865
video_377.mp4,Real,185,640,480,30,13,1944
video_378.mp4,Fake,272,640,480,30,12,1611
video_379.mp4,Real,356,640,480,30,10,638
video_380.mp4,Fake,250,640,480,30,9,1205
video_381.mp4,Real,337,640,480,30,11,1657
video_382.mp4,Fake,118,640,480,30,13,1072
video_383.mp4,Real,451,640,480,30,10,1959
video_384.mp4,Fake,432,640,480,30,7,950
video_385.mp4,Real,182,640,480,30,8,1068
video_386.mp4,Fake,420,640,480,30,10,1191
video_387.mp4,Real,392,640,480,30,7,1489
video_388.mp4,Fake,476,640,480,30,14,755
video_389.mp4,Real,278,640,480,30,9,622
video_390.mp4,Fake,402,640,480,30,8,1932
video_391.mp4,Real,193,640,480,30,14,701
video_392.mp4,Fake,162,640,480,30,11,660
video_393.mp4,Real,145,640,480,30,12,500
video_394.mp4,Fake,380,640,480,30,12,993
video_395.mp4,Real,483,640,480,30,6,1057
video_396.mp4,Fake,109,640,480,30,14,1327
video_397.mp4,Real,428,640,480,30,12,1773
video_398.mp4,Fake,359,640,480,30,12,1667
video_399.mp4,Real,373,640,480,30,13,1305
video_400.mp4,Fake,449,640,480,30,9,1350
video_401.mp4,Real,263,640,480,30,9,1602
video_402.mp4,Fake,205,640,480,30,11,1990
video_403.mp4,Real,273,640,480,30,7,1401
video_404.mp4,Fake,171,640,480,30,10,1233
video_405.mp4,Real,467,640,480,30,11,998
video_406.mp4,Fake,218,640,480,30,5,656
video_407.mp4,Real,283,640,480,30,5,1523
video_408.mp4,Fake,275,640,480,30,10,1872
video_409.mp4,Real,356,640,480,30,6,665
video_410.mp4,Fake,202,640,480,30,5,1693
video_411.mp4,Real,214,640,480,30,6,640
video_412.mp4,Fake,361,640,480,30,10,1914
video_413.mp4,Real,188,640,480,30,8,1487
video_414.mp4,Fake,198,640,480,30,14,708
video_415.mp4,Real,379,640,480,30,5,1799
video_416.mp4,Fake,316,640,480,30,13,1963
video_417.mp4,Real,360,640,480,30,9,640
video_418.mp4,Fake,251,640,480,30,7,1328
video_419.mp4,Real,464,640,480,30,7,757
video_420.mp4,Fake,418,640,480,30,14,1085
video_421.mp4,Real,436,640,480,30,6,1205
video_422.mp4,Fake,423,640,480,30,5,1870
video_423.mp4,Real,317,640,480,30,5,1970
video_424.mp4,Fake,316,640,480,30,7,1977
video_425.mp4,Real,125,640,480,30,9,732
video_426.mp4,Fake,181,640,480,30,8,995
video_427.mp4,Real,109,640,480,30,6,756
video_428.mp4,Fake,292,640,480,30,14,1677
video_429.mp4,Real,354,640,480,30,11,842
video_430.mp4,Fake,479,640,480,30,10,1957
video_431.mp4,Real,480,640,480,30,14,1010
video_432.mp4,Fake,295,640,480,30,15,878
video_433.mp4,Real,327,640,480,30,15,848
video_434.mp4,Fake,300,640,480,30,10,695
video_435.mp4,Real,249,640,480,30,11,1299
video_436.mp4,Fake,235,640,480,30,6,782
video_437.mp4,Real,350,640,480,30,10,1716
video_438.mp4,Fake,282,640,480,30,8,1032
video_439.mp4,Real,277,640,480,30,10,1735
video_440.mp4,Fake,116,640,480,30,5,1463
video_441.mp4,Real,224,640,480,30,14,1267
video_442.mp4,Fake,218,640,480,30,5,673
video_443.mp4,Real,435,640,480,30,6,1940
video_444.mp4,Fake,213,640,480,30,7,1361
video_445.mp4,Real,357,640,480,30,13,1882
video_446.mp4,Fake,407,640,480,30,9,1871
video_447.mp4,Real,348,640,480,30,13,709
video_448.mp4,Fake,351,640,480,30,12,643
video_449.mp4,Real,292,640,480,30,15,1660
video_450.mp4,Fake,349,640,480,30,11,1699
video_451.mp4,Real,443,640,480,30,9,1568
video_452.mp4,Fake,127,640,480,30,15,1423
video_453.mp4,Real,492,640,480,30,8,1148
video_454.mp4,Fake,266,640,480,30,7,1264
video_455.mp4,Real,339,640,480,30,14,1627
video_456.mp4,Fake,255,640,480,30,11,755
video_457.mp4,Real,369,640,480,30,6,1481
video_458.mp4,Fake,195,640,480,30,14,617
video_459.mp4,Real,226,640,480,30,8,1156
video_460.mp4,Fake,401,640,480,30,12,862
video_461.mp4,Real,155,640,480,30,11,1075
video_462.mp4,Fake,381,640,480,30,5,1693
video_463.mp4,Real,108,640,480,30,6,778
video_464.mp4,Fake,401,640,480,30,15,1153
video_465.mp4,Real,259,640,480,30,5,772
video_466.mp4,Fake,308,640,480,30,5,787
video_467.mp4,Real,286,640,480,30,8,689
video_468.mp4,Fake,239,640,480,30,9,1802
video_469.mp4,Real,101,640,480,30,8,1368
video_470.mp4,Fake,150,640,480,30,10,1999
video_471.mp4,Real,157,640,480,30,12,1459
video_472.mp4,Fake,403,640,480,30,10,1481
video_473.mp4,Real,270,640,480,30,13,536
video_474.mp4,Fake,340,640,480,30,13,1030
video_475.mp4,Real,480,640,480,30,15,833
video_476.mp4,Fake,319,640,480,30,13,1600
video_477.mp4,Real,148,640,480,30,11,634
video_478.mp4,Fake,386,640,480,30,8,584
video_479.mp4,Real,417,640,480,30,5,813
video_480.mp4,Fake,482,640,480,30,8,1185
video_481.mp4,Real,434,640,480,30,8,932
video_482.mp4,Fake,149,640,480,30,11,1606
video_483.mp4,Real,422,640,480,30,6,1305
video_484.mp4,Fake,146,640,480,30,5,593
video_485.mp4,Real,268,640,480,30,7,1377
video_486.mp4,Fake,193,640,480,30,11,753
video_487.mp4,Real,268,640,480,30,9,1281
video_488.mp4,Fake,306,640,480,30,12,976
video_489.mp4,Real,191,640,480,30,8,1529
video_490.mp4,Fake,216,640,480,30,9,1753
video_491.mp4,Real,446,640,480,30,7,1893
video_492.mp4,Fake,254,640,480,30,9,640
video_493.mp4,Real,369,640,480,30,15,1846
video_494.mp4,Fake,475,640,480,30,9,1243
video_495.mp4,Real,206,640,480,30,15,1659
video_496.mp4,Fake,448,640,480,30,6,579
video_497.mp4,Real,499,640,480,30,10,1806
video_498.mp4,Fake,150,640,480,30,15,818
video_499.mp4,Real,484,640,480,30,12,847
video_500.mp4,Fake,462,640,480,30,12,1997
video_501.mp4,Real,462,640,480,30,11,1445
video_502.mp4,Fake,160,640,480,30,5,1753
video_503.mp4,Real,474,640,480,30,6,896
video_504.mp4,Fake,438,640,480,30,8,1741
video_505.mp4,Real,218,640,480,30,11,766
video_506.mp4,Fake,330,640,480,30,11,1913
video_507.mp4,Real,284,640,480,30,7,683
video_508.mp4,Fake,302,640,480,30,14,1027
video_509.mp4,Real,102,640,480,30,9,1727
video_510.mp4,Fake,435,640,480,30,7,1738
video_511.mp4,Real,352,640,480,30,8,1272
video_512.mp4,Fake,296,640,480,30,8,837
video_513.mp4,Real,491,640,480,30,14,1854
video_514.mp4,Fake,233,640,480,30,7,552
video_515.mp4,Real,428,640,480,30,6,1220
video_516.mp4,Fake,323,640,480,30,11,1526
video_517.mp4,Real,285,640,480,30,9,1222
video_518.mp4,Fake,176,640,480,30,6,1276
video_519.mp4,Real,175,640,480,30,7,680
video_520.mp4,Fake,462,640,480,30,9,1379
video_521.mp4,Real,141,640,480,30,6,1650
video_522.mp4,Fake,347,640,480,30,11,604
video_523.mp4,Real,395,640,480,30,10,861
video_524.mp4,Fake,330,640,480,30,5,992
video_525.mp4,Real,172,640,480,30,9,1691
video_526.mp4,Fake,416,640,480,30,12,1869
video_527.mp4,Real,123,640,480,30,5,1176
video_528.mp4,Fake,184,640,480,30,12,806
video_529.mp4,Real,123,640,480,30,7,1535
video_530.mp4,Fake,288,640,480,30,15,952
video_531.mp4,Real,387,640,480,30,13,964
video_532.mp4,Fake,107,640,480,30,8,1201
video_533.mp4,Real,356,640,480,30,8,800
video_534.mp4,Fake,475,640,480,30,5,606
video_535.mp4,Real,180,640,480,30,14,1200
video_536.mp4,Fake,166,640,480,30,15,1122
video_537.mp4,Real,416,640,480,30,8,608
video_538.mp4,Fake,307,640,480,30,12,1764
video_539.mp4,Real,465,640,480,30,10,1611
video_540.mp4,Fake,393,640,480,30,10,1792
video_541.mp4,Real,320,640,480,30,10,1555
video_542.mp4,Fake,115,640,480,30,12,1662
video_543.mp4,Real,170,640,480,30,12,823
video_544.mp4,Fake,352,640,480,30,5,1397
video_545.mp4,Real,346,640,480,30,14,1200
video_546.mp4,Fake,117,640,480,30,7,1118
video_547.mp4,Real,465,640,480,30,12,1771
video_548.mp4,Fake,182,640,480,30,9,1168
video_549.mp4,Real,225,640,480,30,12,1393
video_550.mp4,Fake,237,640,480,30,5,753
video_551.mp4,Real,447,640,480,30,13,1098
video_552.mp4,Fake,268,640,480,30,5,1422
video_553.mp4,Real,285,640,480,30,11,1554
video_554.mp4,Fake,433,640,480,30,5,1622
video_555.mp4,Real,479,640,480,30,9,1728
video_556.mp4,Fake,292,640,480,30,14,1832
video_557.mp4,Real,228,640,480,30,5,1097
video_558.mp4,Fake,430,640,480,30,6,1373
video_559.mp4,Real,156,640,480,30,14,1683
video_560.mp4,Fake,401,640,480,30,5,1733
video_561.mp4,Real,267,640,480,30,12,1860
video_562.mp4,Fake,324,640,480,30,11,1035
video_563.mp4,Real,391,640,480,30,8,1682
video_564.mp4,Fake,225,640,480,30,6,1654
video_565.mp4,Real,418,640,480,30,6,835
video_566.mp4,Fake,202,640,480,30,5,2000
video_567.mp4,Real,267,640,480,30,12,937
video_568.mp4,Fake,140,640,480,30,6,1953
video_569.mp4,Real,307,640,480,30,6,709
video_570.mp4,Fake,191,640,480,30,13,1551
video_571.mp4,Real,346,640,480,30,8,1128
video_572.mp4,Fake,208,640,480,30,15,974
video_573.mp4,Real,208,640,480,30,7,1444
video_574.mp4,Fake,255,640,480,30,12,1687
video_575.mp4,Real,110,640,480,30,8,1195
video_576.mp4,Fake,468,640,480,30,8,1998
video_577.mp4,Real,224,640,480,30,12,1183
video_578.mp4,Fake,319,640,480,30,5,1512
video_579.mp4,Real,240,640,480,30,11,1616
video_580.mp4,Fake,425,640,480,30,14,816
video_581.mp4,Real,482,640,480,30,8,1847
video_582.mp4,Fake,215,640,480,30,8,956
video_583.mp4,Real,288,640,480,30,14,1500
video_584.mp4,Fake,443,640,480,30,12,1332
video_585.mp4,Real,107,640,480,30,9,1669
video_586.mp4,Fake,476,640,480,30,14,1431
video_587.mp4,Real,122,640,480,30,8,750
video_588.mp4,Fake,424,640,480,30,9,1261
video_589.mp4,Real,339,640,480,30,12,1884
video_590.mp4,Fake,424,640,480,30,6,1003
video_591.mp4,Real,309,640,480,30,6,1726
video_592.mp4,Fake,274,640,480,30,7,1944
video_593.mp4,Real,194,640,480,30,8,1879
video_594.mp4,Fake,102,640,480,30,7,1543
video_595.mp4,Real,235,640,480,30,12,1118
video_596.mp4,Fake,423,640,480,30,7,1163
video_597.mp4,Real,365,640,480,30,6,1444
video_598.mp4,Fake,252,640,480,30,15,1963
video_599.mp4,Real,242,640,480,30,5,1842
video_600.mp4,Fake,409,640,480,30,5,1629
video_601.mp4,Real,176,640,480,30,14,1226
video_602.mp4,Fake,157,640,480,30,13,1105
video_603.mp4,Real,200,640,480,30,14,1782
video_604.mp4,Fake,119,640,480,30,11,1653
video_605.mp4,Real,153,640,480,30,5,966
video_606.mp4,Fake,322,640,480,30,10,1599
video_607.mp4,Real,173,640,480,30,5,1315
video_608.mp4,Fake,126,640,480,30,6,761
video_609.mp4,Real,183,640,480,30,11,890
video_610.mp4,Fake,454,640,480,30,14,1167
video_611.mp4,Real,480,640,480,30,15,838
video_612.mp4,Fake,251,640,480,30,9,690
video_613.mp4,Real,352,640,480,30,5,595
video_614.mp4,Fake,410,640,480,30,13,618
video_615.mp4,Real,341,640,480,30,10,1791
video_616.mp4,Fake,454,640,480,30,12,747
video_617.mp4,Real,289,640,480,30,13,1907
video_618.mp4,Fake,156,640,480,30,15,522
video_619.mp4,Real,309,640,480,30,6,602
video_620.mp4,Fake,457,640,480,30,10,1839
video_621.mp4,Real,488,640,480,30,14,1948
video_622.mp4,Fake,232,640,480,30,14,1641
video_623.mp4,Real,274,640,480,30,12,1509
video_624.mp4,Fake,360,640,480,30,14,829
video_625.mp4,Real,236,640,480,30,7,1477
video_626.mp4,Fake,358,640,480,30,5,1418
video_627.mp4,Real,418,640,480,30,13,501
video_628.mp4,Fake,117,640,480,30,15,1636
video_629.mp4,Real,247,640,480,30,5,1335
video_630.mp4,Fake,308,640,480,30,8,1477
video_631.mp4,Real,250,640,480,30,13,1834
video_632.mp4,Fake,411,640,480,30,12,1709
video_633.mp4,Real,452,640,480,30,12,738
video_634.mp4,Fake,398,640,480,30,6,940
video_635.mp4,Real,279,640,480,30,10,1702
video_636.mp4,Fake,316,640,480,30,14,968
video_637.mp4,Real,212,640,480,30,6,1568
video_638.mp4,Fake,479,640,480,30,14,1705
video_639.mp4,Real,458,640,480,30,11,1500
video_640.mp4,Fake,301,640,480,30,13,816
video_641.mp4,Real,376,640,480,30,8,1516
video_642.mp4,Fake,243,640,480,30,14,1840
video_643.mp4,Real,472,640,480,30,15,1228
video_644.mp4,Fake,158,640,480,30,15,641
video_645.mp4,Real,289,640,480,30,9,1197
video_646.mp4,Fake,229,640,480,30,13,829
video_647.mp4,Real,264,640,480,30,7,638
video_648.mp4,Fake,236,640,480,30,12,1979
video_649.mp4,Real,459,640,480,30,11,970
video_650.mp4,Fake,346,640,480,30,14,1071
video_651.mp4,Real,492,640,480,30,7,813
video_652.mp4,Fake,256,640,480,30,10,1442
video_653.mp4,Real,312,640,480,30,8,1244
video_654.mp4,Fake,372,640,480,30,11,1751
video_655.mp4,Real,132,640,480,30,13,607
video_656.mp4,Fake,118,640,480,30,10,781
video_657.mp4,Real,321,640,480,30,10,1882
video_658.mp4,Fake,111,640,480,30,7,1035
video_659.mp4,Real,237,640,480,30,10,596
video_660.mp4,Fake,355,640,480,30,7,768
video_661.mp4,Real,272,640,480,30,7,1947
video_662.mp4,Fake,179,640,480,30,13,1445
video_663.mp4,Real,474,640,480,30,8,1003
video_664.mp4,Fake,285,640,480,30,12,1523
video_665.mp4,Real,159,640,480,30,7,1588
video_666.mp4,Fake,349,640,480,30,13,1022
video_667.mp4,Real,431,640,480,30,8,1964
video_668.mp4,Fake,427,640,480,30,8,1752
video_669.mp4,Real,305,640,480,30,5,1754
video_670.mp4,Fake,302,640,480,30,12,1321
video_671.mp4,Real,133,640,480,30,5,1762
video_672.mp4,Fake,449,640,480,30,14,801
video_673.mp4,Real,240,640,480,30,12,1676
video_674.mp4,Fake,445,640,480,30,7,1329
video_675.mp4,Real,271,640,480,30,15,942
video_676.mp4,Fake,356,640,480,30,10,1798
video_677.mp4,Real,169,640,480,30,7,975
video_678.mp4,Fake,389,640,480,30,12,1975
video_679.mp4,Real,369,640,480,30,13,561
video_680.mp4,Fake,133,640,480,30,12,1812
video_681.mp4,Real,359,640,480,30,9,1920
video_682.mp4,Fake,499,640,480,30,9,1575
video_683.mp4,Real,204,640,480,30,11,1511
video_684.mp4,Fake,394,640,480,30,9,1779
video_685.mp4,Real,275,640,480,30,14,1049
video_686.mp4,Fake,194,640,480,30,5,1619
video_687.mp4,Real,285,640,480,30,7,1365
video_688.mp4,Fake,180,640,480,30,13,1353
video_689.mp4,Real,319,640,480,30,12,1595
video_690.mp4,Fake,162,640,480,30,10,530
video_691.mp4,Real,199,640,480,30,5,1389
video_692.mp4,Fake,122,640,480,30,14,1766
video_693.mp4,Real,107,640,480,30,5,1763
video_694.mp4,Fake,284,640,480,30,13,1295
video_695.mp4,Real,303,640,480,30,15,1837
video_696.mp4,Fake,198,640,480,30,14,1122
video_697.mp4,Real,171,640,480,30,15,1587
video_698.mp4,Fake,473,640,480,30,11,1487
video_699.mp4,Real,291,640,480,30,9,629
video_700.mp4,Fake,302,640,480,30,15,1936
video_701.mp4,Real,383,640,480,30,8,1986
video_702.mp4,Fake,274,640,480,30,11,725
video_703.mp4,Real,223,640,480,30,14,1205
video_704.mp4,Fake,404,640,480,30,15,1436
